date,usage_kw,time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2016-09-21,254390.4,2016-09-21,23.7,20.6,28.3,0.0,294.0,13.3,1020.1
2016-09-22,399240.0,2016-09-22,21.7,16.1,26.1,0.0,54.0,11.5,1020.6
2016-09-23,368330.4,2016-09-23,20.9,13.3,27.8,8.6,213.0,15.1,1016.1
2016-09-24,354542.4,2016-09-24,15.4,12.2,19.4,0.0,358.0,16.2,1018.9
2016-09-25,363433.68,2016-09-25,14.3,9.4,18.9,0.0,324.0,19.8,1019.8
2016-09-26,376336.8,2016-09-26,13.6,8.9,17.8,0.0,206.0,15.1,1021.1
2016-09-27,380692.8,2016-09-27,17.3,15.0,22.2,5.6,154.0,8.6,1013.5
2016-09-28,389455.2,2016-09-28,15.0,13.3,16.1,0.0,46.0,28.4,
2016-09-29,395690.4,2016-09-29,13.9,12.2,15.6,0.0,46.0,29.2,1031.0
2016-09-30,374860.08,2016-09-30,14.6,13.3,16.7,3.3,54.0,28.4,
2016-10-01,372268.44,2016-10-01,13.8,12.2,15.0,18.0,35.0,24.1,
2016-10-02,375732.0,2016-10-02,12.8,11.7,13.9,0.8,,12.2,1019.6
2016-10-03,400312.8,2016-10-03,15.3,12.8,20.0,0.0,127.0,13.0,1017.0
2016-10-04,398707.2,2016-10-04,15.2,10.0,17.2,0.0,47.0,20.2,1026.7
2016-10-05,378000.0,2016-10-05,12.2,8.9,15.6,0.0,31.0,12.2,1027.7
2016-10-06,362944.8,2016-10-06,13.6,9.4,19.4,0.0,197.0,7.9,1025.9
2016-10-07,339465.6,2016-10-07,15.6,11.7,20.0,0.0,,7.6,1025.0
2016-10-08,307951.2,2016-10-08,15.3,11.1,20.0,0.3,173.0,8.6,1019.8
2016-10-09,328536.0,2016-10-09,15.1,8.9,18.3,46.7,354.0,20.9,1016.0
2016-10-10,334548.0,2016-10-10,10.4,7.2,15.0,0.0,322.0,25.2,1020.2
2016-10-11,317700.0,2016-10-11,10.5,6.7,15.0,0.0,104.0,11.9,1030.4
2016-10-12,314956.8,2016-10-12,12.6,8.9,16.7,0.0,162.0,12.2,1027.4
2016-10-13,331077.6,2016-10-13,15.6,10.6,22.2,0.0,,15.5,1018.2
2016-10-14,328305.6,2016-10-14,12.2,7.8,15.6,0.0,346.0,15.5,1025.1
2016-10-15,353757.6,2016-10-15,9.7,5.6,13.3,0.0,40.0,13.0,1029.5
2016-10-16,355896.0,2016-10-16,13.4,7.8,21.7,0.0,219.0,20.9,1019.3
2016-10-17,377906.4,2016-10-17,18.8,16.7,23.9,0.0,205.0,10.8,1012.0
2016-10-18,380116.44,2016-10-18,16.4,13.9,20.6,3.6,,13.3,1012.1
2016-10-19,391723.2,2016-10-19,21.9,16.7,27.2,0.0,260.0,18.7,1013.1
2016-10-20,375681.24,2016-10-20,15.8,13.3,16.7,2.0,64.0,20.2,1022.4
2016-10-21,358883.27999999997,2016-10-21,16.8,15.0,23.9,28.2,,13.0,1007.9
2016-10-22,362418.12,2016-10-22,16.1,6.7,18.3,3.8,,20.9,
2016-10-23,361359.72000000003,2016-10-23,9.8,6.7,14.4,0.0,261.0,31.7,1002.1
2016-10-24,377640.0,2016-10-24,12.3,7.8,16.1,0.0,261.0,25.2,1009.6
2016-10-25,387668.88,2016-10-25,7.6,3.9,9.4,0.0,287.0,23.0,1019.3
2016-10-26,392155.2,2016-10-26,5.4,2.8,9.4,0.0,308.0,19.8,1027.0
2016-10-27,388482.84,2016-10-27,4.7,1.1,9.4,16.5,,15.5,1029.7
2016-10-28,319932.0,2016-10-28,8.9,6.7,12.8,15.5,301.0,30.2,1013.6
2016-10-29,322618.32,2016-10-29,8.3,5.6,13.9,0.0,242.0,15.8,1015.7
2016-10-30,319097.16,2016-10-30,14.4,7.8,18.3,3.3,305.0,14.8,1010.8
2016-10-31,358314.48,2016-10-31,8.2,3.3,11.1,0.0,325.0,19.8,1019.6
2016-11-01,329752.44,2016-11-01,5.8,1.1,10.6,0.0,,11.5,1028.0
2016-11-02,303559.2,2016-11-02,12.6,7.2,21.1,0.0,185.0,9.4,1021.9
2016-11-03,337341.6,2016-11-03,13.5,10.6,17.8,2.0,,12.2,1012.9
2016-11-04,314985.6,2016-11-04,11.3,3.9,13.9,0.0,318.0,16.9,1017.3
2016-11-05,279662.4,2016-11-05,7.2,1.7,13.9,0.0,,13.0,1020.3
2016-11-06,299332.8,2016-11-06,9.1,6.1,11.1,2.3,337.0,18.0,1021.8
2016-11-07,355175.27999999997,2016-11-07,5.8,2.2,8.3,0.0,5.0,14.8,1029.3
2016-11-08,359575.2,2016-11-08,7.9,3.3,15.0,0.0,201.0,7.6,1018.7
2016-11-09,358819.2,2016-11-09,11.3,6.7,16.7,0.3,,11.5,1009.8
2016-11-10,331811.64,2016-11-10,8.2,3.9,11.7,0.0,276.0,18.0,1011.0
2016-11-11,131636.52,2016-11-11,10.1,3.3,15.6,0.0,280.0,29.9,1004.5
2016-11-12,276538.68,2016-11-12,4.8,1.1,8.9,0.0,284.0,21.6,1020.3
2016-11-13,302837.76,2016-11-13,9.3,5.0,15.6,0.0,253.0,16.9,1015.1
2016-11-14,322329.6,2016-11-14,11.6,3.9,18.9,0.0,234.0,15.5,1014.6
2016-11-15,317577.6,2016-11-15,10.6,7.8,14.4,25.1,44.0,18.0,1012.8
2016-11-16,308016.0,2016-11-16,11.6,10.6,12.8,0.8,227.0,18.4,1005.4
2016-11-17,310657.68,2016-11-17,10.8,7.2,13.9,0.0,312.0,18.7,1013.1
2016-11-18,269675.64,2016-11-18,10.1,6.1,17.2,0.0,340.0,14.8,1017.6
2016-11-19,269971.2,2016-11-19,8.9,6.1,10.6,0.0,52.0,10.8,1012.1
2016-11-20,277113.24,2016-11-20,6.9,0.0,9.4,2.0,215.0,28.8,993.4
2016-11-21,310341.24,2016-11-21,1.2,-1.0,3.3,0.0,261.0,29.2,998.0
2016-11-22,305467.2,2016-11-22,2.1,0.0,6.1,0.0,282.0,27.4,1010.8
2016-11-23,311507.64,2016-11-23,2.9,0.6,7.2,0.0,311.0,21.6,1021.7
2016-11-24,298216.8,2016-11-24,2.9,0.6,6.7,1.3,,7.6,1026.6
2016-11-25,266428.8,2016-11-25,5.8,3.9,8.9,0.8,340.0,7.6,1023.7
2016-11-26,260798.04,2016-11-26,5.6,3.3,8.3,0.0,,11.2,1018.1
2016-11-27,272843.64,2016-11-27,4.9,2.2,7.8,0.0,299.0,21.6,1015.7
2016-11-28,302234.4,2016-11-28,3.9,0.6,7.8,0.0,289.0,13.0,1020.2
2016-11-29,300800.88,2016-11-29,5.8,0.6,14.4,10.9,161.0,15.5,1018.0
2016-11-30,293196.6,2016-11-30,9.1,5.6,11.1,23.1,,16.2,1013.6
2016-12-01,299354.4,2016-12-01,10.1,6.1,13.9,7.9,273.0,25.2,1000.5
2016-12-02,271742.04,2016-12-02,7.2,3.3,10.6,0.0,259.0,23.0,1007.2
2016-12-03,271979.64,2016-12-03,5.4,1.7,6.7,0.0,296.0,25.2,1011.8
2016-12-04,275226.48,2016-12-04,2.7,-0.5,5.6,0.0,320.0,16.2,1021.3
2016-12-05,296690.4,2016-12-05,1.3,-0.5,4.4,3.6,,12.6,
2016-12-06,307886.4,2016-12-06,3.8,1.1,6.7,0.0,338.0,12.2,1018.1
2016-12-07,314337.24,2016-12-07,4.4,2.2,5.6,2.0,,12.2,1015.0
2016-12-08,311485.68,2016-12-08,3.9,1.1,6.1,0.0,250.0,17.6,1011.8
2016-12-09,283111.56,2016-12-09,1.2,-3.8,2.8,0.0,286.0,25.9,1014.9
2016-12-10,276522.12,2016-12-10,-3.6,-6.0,-1.6,0.0,301.0,19.1,1026.0
2016-12-11,275645.16,2016-12-11,-3.3,-6.6,1.7,0.5,244.0,11.9,1031.4
2016-12-12,294508.44,2016-12-12,2.5,-1.6,6.7,10.7,205.0,18.0,1012.4
2016-12-13,297516.96,2016-12-13,3.4,1.7,6.1,0.0,241.0,16.9,1017.3
2016-12-14,275544.0,2016-12-14,3.1,-2.7,5.6,0.0,266.0,18.0,1012.7
2016-12-15,317584.08,2016-12-15,-2.7,-9.9,0.0,0.0,261.0,35.3,1007.6
2016-12-16,351691.2,2016-12-16,-10.8,-15.5,-6.0,0.0,267.0,22.7,1026.4
2016-12-17,299224.8,2016-12-17,-3.4,-6.0,2.2,13.5,191.0,11.5,
2016-12-18,235230.48,2016-12-18,6.9,0.6,13.9,2.8,236.0,28.1,1011.9
2016-12-19,293702.4,2016-12-19,-2.6,-7.1,0.6,0.0,335.0,18.4,1037.7
2016-12-20,307836.0,2016-12-20,-4.6,-7.7,1.1,0.0,,13.3,1031.4
2016-12-21,291873.24,2016-12-21,1.8,-1.6,7.2,0.0,254.0,18.4,1019.1
2016-12-22,290095.2,2016-12-22,1.8,-0.5,3.9,0.5,239.0,12.6,1016.8
2016-12-23,258818.4,2016-12-23,3.7,1.7,7.8,0.0,262.0,17.6,1025.2
2016-12-24,250589.16,2016-12-24,4.4,1.7,7.2,9.7,229.0,18.7,1020.6
2016-12-25,248551.2,2016-12-25,4.2,-2.7,7.2,0.0,294.0,19.1,1030.0
2016-12-26,274557.60000000003,2016-12-26,-0.9,-4.3,8.9,0.3,43.0,16.6,1036.3
2016-12-27,293752.44,2016-12-27,10.5,3.9,14.4,0.0,252.0,32.0,1008.1
2016-12-28,305632.8,2016-12-28,4.0,0.0,5.6,0.0,290.0,17.3,1016.1
2016-12-29,305503.2,2016-12-29,1.6,-1.6,6.1,29.5,,18.4,1009.0
2016-12-30,275068.44,2016-12-30,2.4,-1.0,5.0,0.0,260.0,28.4,998.9
2016-12-31,281706.83999999997,2016-12-31,-0.3,-3.2,5.6,1.8,227.0,22.7,1016.0
2017-01-01,276609.96,2017-01-01,4.4,0.6,6.7,1.8,261.0,22.7,1019.2
2017-01-02,308217.24,2017-01-02,1.7,-2.1,5.0,0.0,,7.2,1032.7
2017-01-03,319636.8,2017-01-03,5.2,4.4,6.7,22.6,73.0,29.2,1016.4
2017-01-04,317095.2,2017-01-04,5.9,0.6,8.9,1.5,270.0,20.2,995.8
2017-01-05,307705.68,2017-01-05,-0.1,-2.7,1.1,0.0,256.0,23.8,1009.7
2017-01-06,304178.4,2017-01-06,-1.8,-4.3,-0.5,1.5,296.0,13.0,1017.5
2017-01-07,371030.4,2017-01-07,-5.2,-8.2,-4.3,13.5,340.0,23.0,1023.1
2017-01-08,322596.0,2017-01-08,-7.8,-10.5,-5.5,0.3,305.0,21.6,1022.5
2017-01-09,366307.2,2017-01-09,-9.2,-11.6,-6.6,0.0,253.0,18.0,1037.4
2017-01-10,351734.04,2017-01-10,-5.1,-8.8,3.9,3.6,,15.1,1035.3
2017-01-11,293392.44,2017-01-11,7.4,3.9,12.8,2.3,206.0,24.1,1023.3
2017-01-12,289908.0,2017-01-12,10.1,5.0,16.1,3.8,203.0,23.4,1016.3
2017-01-13,289180.08,2017-01-13,9.2,-3.8,14.4,0.0,296.0,26.3,1025.8
2017-01-14,373240.44,2017-01-14,-3.4,-7.7,-0.5,0.0,,15.5,1035.0
2017-01-15,349574.4,2017-01-15,-0.3,-2.7,2.8,0.0,309.0,14.8,1025.9
2017-01-16,338147.28,2017-01-16,-0.4,-4.9,5.6,0.0,,15.5,1027.7
2017-01-17,335606.4,2017-01-17,2.9,0.0,5.6,7.6,58.0,18.4,1022.5
2017-01-18,290678.04,2017-01-18,3.2,0.0,4.4,9.1,55.0,22.3,1016.3
2017-01-19,297770.39999999997,2017-01-19,2.6,-0.5,7.8,0.0,,13.0,1015.7
2017-01-20,262835.64,2017-01-20,3.4,1.1,4.4,0.0,,8.6,1015.5
2017-01-21,259358.4,2017-01-21,6.0,2.8,12.8,0.0,235.0,11.5,1009.4
2017-01-22,256399.19999999998,2017-01-22,6.6,3.9,8.9,1.5,,17.6,
2017-01-23,324906.48,2017-01-23,3.3,1.7,4.4,7.9,60.0,40.7,1014.6
2017-01-24,315318.6,2017-01-24,3.8,1.7,5.6,27.7,17.0,39.2,
2017-01-25,314359.2,2017-01-25,3.6,2.2,6.7,0.5,287.0,25.2,997.7
2017-01-26,300621.24,2017-01-26,5.7,2.8,10.6,1.3,230.0,21.6,994.0
2017-01-27,261792.0,2017-01-27,4.8,2.2,6.7,0.0,253.0,28.4,996.7
2017-01-28,296402.4,2017-01-28,2.9,0.0,4.4,0.0,258.0,24.5,1000.3
2017-01-29,253843.19999999998,2017-01-29,2.2,-1.0,6.1,0.0,249.0,18.4,1004.7
2017-01-30,304272.0,2017-01-30,0.5,-4.3,2.2,0.0,290.0,15.8,1007.6
2017-01-31,315856.8,2017-01-31,-3.9,-6.6,-2.1,1.5,233.0,11.9,1013.1
2017-02-01,318736.08,2017-02-01,0.1,-2.7,6.1,1.3,274.0,16.2,1011.6
2017-02-02,315885.24,2017-02-02,2.1,-1.6,4.4,0.0,261.0,21.6,1016.2
2017-02-03,276638.4,2017-02-03,-1.3,-3.8,0.6,0.0,280.0,18.7,1019.6
2017-02-04,266637.24,2017-02-04,-2.9,-6.0,0.6,0.0,276.0,21.2,1022.7
2017-02-05,267335.28,2017-02-05,0.1,-3.2,6.7,0.0,229.0,21.6,1014.1
2017-02-06,340148.16,2017-02-06,2.2,0.0,3.9,0.0,278.0,22.7,1015.9
2017-02-07,355060.44,2017-02-07,1.4,0.6,3.3,11.2,67.0,26.6,1016.0
2017-02-08,328427.28,2017-02-08,2.6,-3.8,11.1,0.5,294.0,14.8,1003.5
2017-02-09,268538.4,2017-02-09,0.2,-11.6,3.9,31.8,352.0,33.8,1002.8
2017-02-10,249048.0,2017-02-10,-8.6,-11.6,-3.8,0.0,308.0,20.9,1018.3
2017-02-11,219477.24,2017-02-11,-6.2,-9.3,-1.0,5.3,330.0,14.4,
2017-02-12,237398.04,2017-02-12,-3.7,-7.1,1.7,19.6,,23.4,
2017-02-13,274615.2,2017-02-13,-0.9,-4.3,1.1,2.3,314.0,32.0,
2017-02-14,285198.84,2017-02-14,-2.7,-5.5,1.1,0.0,,15.5,1010.5
2017-02-15,287538.48,2017-02-15,0.2,-2.7,4.4,5.6,153.0,11.2,998.3
2017-02-16,284832.0,2017-02-16,0.8,-2.7,1.7,1.8,303.0,26.3,995.6
2017-02-17,243475.2,2017-02-17,-0.9,-4.9,5.0,0.0,282.0,22.3,1005.1
2017-02-18,250776.0,2017-02-18,2.4,-3.2,9.4,0.0,230.0,22.0,1005.5
2017-02-19,233042.04,2017-02-19,9.3,3.9,15.0,0.0,252.0,17.3,1005.7
2017-02-20,271368.0,2017-02-20,6.8,0.6,8.9,0.0,328.0,18.0,1020.6
2017-02-21,293860.44,2017-02-21,1.9,-1.0,4.4,0.0,45.0,14.8,1026.1
2017-02-22,288986.4,2017-02-22,5.9,3.3,13.3,0.0,201.0,13.0,1014.9
2017-02-23,258342.84,2017-02-23,9.6,3.9,20.0,0.0,201.0,19.8,1010.0
2017-02-24,225194.4,2017-02-24,13.8,7.8,22.8,0.0,191.0,19.1,1012.3
2017-02-25,231861.6,2017-02-25,13.9,9.4,20.6,2.5,177.0,17.6,
2017-02-26,228866.04,2017-02-26,6.9,0.0,9.4,0.0,277.0,28.1,1009.7
2017-02-27,273008.88,2017-02-27,4.2,-1.0,12.8,0.0,230.0,27.0,1025.8
2017-02-28,269193.24,2017-02-28,6.7,3.9,10.6,0.0,165.0,12.2,1026.5
2017-03-01,268811.64,2017-03-01,11.6,8.9,17.2,0.5,203.0,23.4,1003.5
2017-03-02,271900.8,2017-03-02,10.0,-0.5,14.4,0.0,265.0,35.3,999.9
2017-03-03,244850.04,2017-03-03,-0.4,-6.6,2.2,0.0,284.0,23.4,1019.9
2017-03-04,251085.24,2017-03-04,-6.9,-12.1,-6.0,0.0,310.0,31.3,1029.2
2017-03-05,283239.72,2017-03-05,-7.8,-12.7,0.0,0.0,311.0,28.4,1031.4
2017-03-06,351712.08,2017-03-06,-3.8,-8.8,2.8,0.0,166.0,13.0,1032.3
2017-03-07,325972.08,2017-03-07,2.5,-1.0,8.9,0.5,175.0,15.5,1026.6
2017-03-08,284924.88,2017-03-08,10.4,6.1,13.9,1.3,225.0,23.0,1011.3
2017-03-09,288604.8,2017-03-09,8.0,3.3,10.6,0.0,262.0,28.8,1011.1
2017-03-10,310038.48,2017-03-10,1.2,-4.9,3.3,5.1,,13.3,
2017-03-11,383255.64,2017-03-11,-7.3,-12.1,-4.9,0.5,298.0,31.3,
2017-03-12,362527.2,2017-03-12,-8.5,-12.7,-2.7,0.0,,26.6,
2017-03-13,370856.88,2017-03-13,-5.7,-9.9,1.1,0.0,256.0,16.9,1029.1
2017-03-14,371318.4,2017-03-14,-0.8,-2.7,3.3,41.1,65.0,38.2,
2017-03-15,323546.4,2017-03-15,-3.3,-7.1,-2.1,0.0,259.0,31.3,995.5
2017-03-16,320342.76,2017-03-16,-3.3,-5.5,1.7,0.0,272.0,25.9,1008.5
2017-03-17,361814.04,2017-03-17,0.4,-2.7,5.6,0.0,296.0,15.5,1019.5
2017-03-18,357134.4,2017-03-18,0.1,-4.3,2.2,0.0,39.0,18.7,1025.9
2017-03-19,346506.84,2017-03-19,1.2,-0.5,3.3,0.3,14.0,25.9,1022.7
2017-03-20,339357.24,2017-03-20,4.6,0.0,11.7,0.0,344.0,18.4,1016.0
2017-03-21,278840.52,2017-03-21,7.1,4.4,11.7,0.0,281.0,14.4,1010.5
2017-03-22,303321.6,2017-03-22,3.1,-7.7,6.1,0.0,295.0,33.5,1014.2
2017-03-23,336196.8,2017-03-23,-3.8,-7.7,3.3,0.0,301.0,21.6,1030.6
2017-03-24,261266.4,2017-03-24,1.7,-2.7,8.3,0.8,213.0,16.9,1026.9
2017-03-25,216510.48,2017-03-25,5.3,1.1,8.3,2.0,354.0,11.2,1023.5
2017-03-26,208425.6,2017-03-26,2.0,-1.0,5.0,0.0,62.0,18.4,1032.5
2017-03-27,259465.32,2017-03-27,3.9,2.2,6.7,12.2,50.0,13.7,1021.1
2017-03-28,270979.2,2017-03-28,3.3,2.2,4.4,18.3,51.0,10.8,1016.2
2017-03-29,257198.4,2017-03-29,4.7,2.8,8.3,1.5,340.0,21.6,1016.9
2017-03-30,289317.6,2017-03-30,4.2,1.1,8.9,0.0,337.0,16.9,1021.6
2017-03-31,249370.91999999998,2017-03-31,2.9,0.6,4.4,22.1,97.0,20.2,1020.6
2017-04-01,250213.68,2017-04-01,1.8,0.6,3.3,39.6,35.0,31.7,1011.7
2017-04-02,233422.92,2017-04-02,4.8,0.6,13.9,0.0,319.0,15.1,1016.3
2017-04-03,272887.2,2017-04-03,8.2,3.3,12.8,0.0,322.0,14.4,1017.7
2017-04-04,284313.6,2017-04-04,5.3,3.3,6.1,17.3,90.0,26.6,1010.1
2017-04-05,296186.04,2017-04-05,4.2,2.8,5.0,0.0,29.0,13.3,1013.4
2017-04-06,294091.2,2017-04-06,3.8,2.8,11.7,34.5,62.0,23.0,1008.2
2017-04-07,251091.72,2017-04-07,9.1,5.0,12.2,0.0,218.0,27.0,991.8
2017-04-08,242580.96,2017-04-08,6.2,3.3,9.4,0.0,289.0,25.9,1003.8
2017-04-09,228382.92,2017-04-09,10.3,4.4,18.9,0.0,271.0,15.5,1017.3
2017-04-10,300721.68,2017-04-10,15.0,6.7,24.4,0.0,201.0,19.8,1019.8
2017-04-11,336823.2,2017-04-11,17.7,11.1,28.9,0.0,198.0,18.0,1017.9
2017-04-12,313106.04,2017-04-12,12.8,8.9,15.6,0.5,147.0,12.6,1020.0
2017-04-13,322812.0,2017-04-13,11.7,7.2,15.0,0.0,305.0,18.0,1024.8
2017-04-14,289849.68,2017-04-14,10.7,6.7,15.6,0.0,22.0,15.1,1028.1
2017-04-15,285436.8,2017-04-15,12.4,5.6,21.1,0.0,218.0,25.6,1024.6
2017-04-16,268126.92,2017-04-16,20.7,13.9,30.0,0.0,242.0,28.4,1009.0
2017-04-17,302225.04,2017-04-17,20.9,9.4,23.9,0.0,268.0,23.0,1010.8
2017-04-18,291073.68,2017-04-18,9.7,3.9,10.6,0.0,57.0,21.6,1028.9
2017-04-19,275522.4,2017-04-19,7.0,3.9,13.3,1.8,161.0,20.2,1031.6
2017-04-20,283874.4,2017-04-20,8.8,6.7,12.8,0.3,117.0,16.2,1021.0
2017-04-21,215625.6,2017-04-21,7.1,6.7,7.2,13.0,84.0,23.0,1018.3
2017-04-22,247988.88,2017-04-22,6.6,6.1,7.2,1.3,22.0,14.4,1014.4
2017-04-23,236880.0,2017-04-23,8.6,5.0,14.4,0.0,146.0,19.1,1017.4
2017-04-24,302168.52,2017-04-24,11.8,7.2,17.8,0.0,168.0,13.7,1020.8
2017-04-25,317814.84,2017-04-25,9.3,7.2,10.0,22.6,51.0,25.6,1023.3
2017-04-26,297353.16,2017-04-26,10.1,7.2,13.3,14.2,40.0,16.2,
2017-04-27,305704.8,2017-04-27,11.5,10.0,15.0,0.0,,10.8,
2017-04-28,304891.2,2017-04-28,17.2,10.6,27.8,0.3,209.0,12.2,1013.9
2017-04-29,304544.88,2017-04-29,22.6,15.0,28.9,0.0,241.0,21.2,1013.3
2017-04-30,289375.2,2017-04-30,12.8,7.2,17.8,0.3,84.0,18.7,1023.9
2017-05-01,317008.8,2017-05-01,8.3,7.2,8.9,0.0,103.0,14.8,1016.6
2017-05-02,312148.8,2017-05-02,9.7,6.7,18.9,4.8,40.0,13.0,1002.8
2017-05-03,299512.8,2017-05-03,13.6,9.4,17.8,0.0,268.0,23.8,1010.0
2017-05-04,293630.4,2017-05-04,10.7,7.8,13.3,0.0,117.0,19.1,1023.6
2017-05-05,253122.84,2017-05-05,9.4,8.3,10.6,16.3,99.0,18.4,1015.3
2017-05-06,265175.28,2017-05-06,13.4,9.4,18.3,2.5,,17.3,
2017-05-07,264023.27999999997,2017-05-07,14.2,10.0,17.8,0.0,190.0,25.2,1002.1
2017-05-08,312904.8,2017-05-08,10.1,6.7,12.8,0.0,260.0,21.6,1008.0
2017-05-09,297294.84,2017-05-09,8.1,5.6,11.1,0.0,86.0,11.9,1015.1
2017-05-10,300678.48,2017-05-10,10.0,8.3,12.8,0.0,69.0,14.8,1015.5
2017-05-11,296186.04,2017-05-11,10.3,8.9,12.2,0.0,52.0,16.6,1016.5
2017-05-12,263246.04,2017-05-12,9.7,8.3,11.7,0.3,70.0,13.3,1018.1
2017-05-13,247896.36,2017-05-13,9.3,7.2,11.7,0.5,120.0,19.1,1015.5
2017-05-14,234460.8,2017-05-14,8.8,7.8,10.6,24.1,355.0,28.8,
2017-05-15,308181.24,2017-05-15,10.8,8.3,16.1,1.8,310.0,23.0,1000.5
2017-05-16,331149.6,2017-05-16,18.3,12.8,27.2,0.0,292.0,19.8,1010.9
2017-05-17,356390.64,2017-05-17,24.0,15.6,33.3,0.0,229.0,17.3,1012.0
2017-05-18,361360.44,2017-05-18,28.7,21.7,35.0,1.3,247.0,23.8,1009.6
2017-05-19,325209.6,2017-05-19,26.8,14.4,32.2,0.3,276.0,25.6,1010.0
2017-05-20,299368.8,2017-05-20,14.6,11.1,15.0,0.0,69.0,17.6,1024.1
2017-05-21,277075.8,2017-05-21,13.4,8.9,16.1,0.0,108.0,16.9,1027.4
2017-05-22,322436.52,2017-05-22,12.2,10.0,13.3,3.0,173.0,13.0,1021.0
2017-05-23,333259.2,2017-05-23,13.9,11.7,20.0,0.0,,10.4,1012.2
2017-05-24,340069.68,2017-05-24,14.8,12.2,17.8,0.0,106.0,9.4,1009.4
2017-05-25,335922.84,2017-05-25,11.9,10.0,12.8,16.0,54.0,24.1,1009.0
2017-05-26,308311.2,2017-05-26,11.5,9.4,15.6,14.0,343.0,16.6,1001.1
2017-05-27,288883.08,2017-05-27,13.4,11.7,16.1,0.0,,14.8,1010.8
2017-05-28,284061.6,2017-05-28,14.5,12.2,19.4,0.0,149.0,13.0,1014.5
2017-05-29,317856.24,2017-05-29,11.5,9.4,12.2,1.3,80.0,16.9,1017.5
2017-05-30,321372.0,2017-05-30,10.7,9.4,15.0,0.0,,11.5,1021.7
2017-05-31,336844.8,2017-05-31,15.1,12.2,20.0,1.5,,12.6,1016.8
2017-06-01,337722.84,2017-06-01,19.2,13.3,26.1,4.1,238.0,15.8,1011.4
2017-06-02,315352.8,2017-06-02,18.4,10.6,22.2,0.3,276.0,22.0,1012.4
2017-06-03,307216.8,2017-06-03,16.3,11.1,20.6,0.0,301.0,16.9,1012.2
2017-06-04,297309.6,2017-06-04,16.6,12.2,21.1,4.6,238.0,15.8,1013.9
2017-06-05,336499.2,2017-06-05,13.1,11.1,13.9,15.0,85.0,25.6,1011.1
2017-06-06,313868.88,2017-06-06,9.9,8.3,11.1,20.3,36.0,27.0,
2017-06-07,331070.4,2017-06-07,12.5,10.0,16.7,1.0,47.0,13.0,1014.5
2017-06-08,333272.88,2017-06-08,15.9,10.6,21.7,0.0,147.0,12.2,1015.3
2017-06-09,319766.4,2017-06-09,17.5,12.8,26.1,0.0,,16.2,1005.5
2017-06-10,298706.04,2017-06-10,22.9,16.1,29.4,0.0,223.0,18.4,1012.9
2017-06-11,286847.64,2017-06-11,25.9,18.9,33.3,0.0,234.0,23.0,1013.9
2017-06-12,376530.12,2017-06-12,28.9,21.7,35.0,0.0,246.0,17.6,1012.5
2017-06-13,411976.8,2017-06-13,29.3,22.2,35.0,13.5,256.0,16.9,1009.8
2017-06-14,333143.28,2017-06-14,21.7,15.0,22.8,0.0,66.0,16.9,1015.0
2017-06-15,318225.6,2017-06-15,17.9,13.9,23.9,0.0,176.0,18.7,1018.4
2017-06-16,306424.8,2017-06-16,17.6,13.9,21.7,54.1,136.0,16.6,1017.9
2017-06-17,283643.28,2017-06-17,16.3,14.4,20.6,0.5,,7.9,1014.5
2017-06-18,283621.68,2017-06-18,22.4,20.0,28.9,0.0,194.0,21.2,1011.6
2017-06-19,352252.8,2017-06-19,24.0,21.1,29.4,0.8,193.0,25.6,1010.0
2017-06-20,332575.2,2017-06-20,24.3,20.0,30.0,3.3,225.0,22.3,1010.1
2017-06-21,346402.8,2017-06-21,24.5,19.4,28.9,0.0,253.0,20.5,1010.9
2017-06-22,325562.4,2017-06-22,23.4,18.3,28.9,0.0,,13.3,1013.1
2017-06-23,339069.6,2017-06-23,24.7,18.3,32.2,0.0,194.0,19.4,1006.7
2017-06-24,314538.48,2017-06-24,24.6,21.7,31.1,2.0,232.0,20.9,1002.6
2017-06-25,296444.16000000003,2017-06-25,24.8,18.3,29.4,0.0,264.0,16.9,1012.3
2017-06-26,340062.48,2017-06-26,21.6,16.7,26.7,0.0,267.0,18.4,1014.2
2017-06-27,333396.0,2017-06-27,19.8,14.4,25.0,2.0,209.0,15.5,1014.8
2017-06-28,326868.12,2017-06-28,19.3,14.4,26.1,0.0,271.0,17.6,1016.3
2017-06-29,344638.8,2017-06-29,21.6,17.2,26.1,0.0,219.0,20.2,1018.5
2017-06-30,330673.32,2017-06-30,23.2,20.0,28.9,1.8,210.0,21.6,1014.1
2017-07-01,303134.04,2017-07-01,24.5,20.6,31.1,2.8,201.0,22.3,1013.3
2017-07-02,291447.72,2017-07-02,26.1,21.7,32.2,0.0,250.0,18.4,1011.9
2017-07-03,336418.56,2017-07-03,26.7,21.7,30.6,0.0,264.0,20.9,1012.8
2017-07-04,304912.44,2017-07-04,24.4,19.4,27.8,0.0,36.0,10.1,1017.0
2017-07-05,321436.8,2017-07-05,21.8,16.7,26.1,0.0,,13.7,1022.3
2017-07-06,337016.88,2017-07-06,21.8,16.1,28.3,0.0,177.0,15.5,1019.7
2017-07-07,325411.2,2017-07-07,19.3,16.7,21.1,7.6,84.0,13.3,1010.5
2017-07-08,291771.72000000003,2017-07-08,21.9,17.2,30.6,10.2,230.0,14.8,1006.1
